Time,Excerpt,Link
12:10 AM,"The network's primary transmitter facility is located at the GMA Tower of Power site, Tandang Sora, Barangay Culiat, Quezon City and it operates Monday - Friday from 5:30 a.m. to 12:10 am (the following day) and on Saturday and Sunday from 5:30 a.m. to 12:15 a.m. (the following day), as well as on truncated hours during the Paschal Triduum.",https://en.wikipedia.org/wiki/GTV_(Philippine_TV_network)
12:10 AM,"[5] At 12:10 am, on New Year's Day 2019, at least nine people were injured (one seriously) when a car was deliberately driven into crowds celebrating the new year on Takeshita Street in Tokyo.",https://en.wikipedia.org/wiki/Aum_Shinrikyo
12:10 AM,M1 trains run from approximately 5:00 AM to 12:10 AM (from Monday to Thursday and Sunday) and from approximately 5:00 AM to 3:00 AM (Fridays and Saturdays).,https://en.wikipedia.org/wiki/M1_(Warsaw)
12:11 AM,,
12:12 AM,The 2003 Fiordland earthquake struck the remote region of Fiordland in the South Island of New Zealand on 22 August 2003 at 12:12 am NZST.,https://en.wikipedia.org/wiki/2003_Fiordland_earthquake
12:12 AM,The 2003 Fiordland earthquake struck the remote region of Fiordland in the South Island of New Zealand on 22 August 2003 at 12:12 am NZST.,https://en.wikipedia.org/wiki/2003_Fiordland_earthquake
12:13 AM,"At 12:13 AM, the helicopter crashed into an elevated outcropping, completely destroying the aircraft.",https://en.wikipedia.org/wiki/Polar_Airlines_Flight_9949
12:13 AM,"At 12:13 AM, the helicopter crashed into an elevated outcropping, completely destroying the aircraft.",https://en.wikipedia.org/wiki/Polar_Airlines_Flight_9949
12:14 AM,"[26] After fending off Labour attempts to adjourn the House at 12:14 AM, 3:31 AM, and 9:01 AM, the sitting continued until 12:52 PM on 18 January.",https://en.wikipedia.org/wiki/Parliamentary_Voting_System_and_Constituencies_Act_2011
12:14 AM,"[26] After fending off Labour attempts to adjourn the House at 12:14 AM, 3:31 AM, and 9:01 AM, the sitting continued until 12:52 PM on 18 January.",https://en.wikipedia.org/wiki/Parliamentary_Voting_System_and_Constituencies_Act_2011
12:15 AM,"Since the release of iOS 11, some users were complaining about random reboots on their iPhone or iPod Touch caused by the clock reaching 12:15 am every night.",https://en.wikipedia.org/wiki/SpringBoard
12:15 AM,[4] The station is open from 4:30 AM to 12:15 AM and from 2:45 AM to 3:15 AM.,https://en.wikipedia.org/wiki/Portland_Transportation_Center
12:15 AM,This station is one of PATCO stations that does not have 24-hour service; the station is closed daily between 12:15 am and 4:15 am.,https://en.wikipedia.org/wiki/9–10th_&_Locust_station
12:15 AM,"Since the release of iOS 11, some users were complaining about random reboots on their iPhone or iPod Touch caused by the clock reaching 12:15 am every night.",https://en.wikipedia.org/wiki/SpringBoard
12:15 AM,[4] The station is open from 4:30 AM to 12:15 AM and from 2:45 AM to 3:15 AM.,https://en.wikipedia.org/wiki/Portland_Transportation_Center
12:15 AM,This station is one of PATCO stations that does not have 24-hour service; the station is closed daily between 12:15 am and 4:15 am.,https://en.wikipedia.org/wiki/9–10th_&_Locust_station
12:16 AM,"She received the first shock [clarification needed]at 12:10 am, and she was pronounced dead at 12:16 am and removed from the death chamber at 12:25 am.",https://en.wikipedia.org/wiki/Rhonda_Belle_Martin
12:16 AM,"She received the first shock [clarification needed]at 12:10 am, and she was pronounced dead at 12:16 am and removed from the death chamber at 12:25 am.",https://en.wikipedia.org/wiki/Rhonda_Belle_Martin
12:17 AM,"Ken Lee, a 59-year-old man, was fatally stabbed outside the Strathcona Hotel, on York Street, Toronto, at 12:17 am on December 18, 2022.",https://en.wikipedia.org/wiki/Killing_of_Ken_Lee
12:17 AM,"Ken Lee, a 59-year-old man, was fatally stabbed outside the Strathcona Hotel, on York Street, Toronto, at 12:17 am on December 18, 2022.",https://en.wikipedia.org/wiki/Killing_of_Ken_Lee
12:18 AM,They were apprehended quickly at 12:18 AM with the use of a K9 unit and arrested without incident.,https://en.wikipedia.org/wiki/Broken_Arrow_murders
12:18 AM,They were apprehended quickly at 12:18 AM with the use of a K9 unit and arrested without incident.,https://en.wikipedia.org/wiki/Broken_Arrow_murders
12:19 AM,"The majority of the station’s air staff was let go at the end of September 2023, with the classic hits format continuing in to October, culminating with special farewell programming and a 90 minute set of music with goodbye-themed songs, signing off at 12:19 am on October 29 after playing the closing theme from WKRP in Cincinnati, with program director Craig Debolt signing off and IDing the stations one final time.",https://en.wikipedia.org/wiki/WLTS_(FM)
12:19 AM,"The majority of the station’s air staff was let go at the end of September 2023, with the classic hits format continuing in to October, culminating with special farewell programming and a 90 minute set of music with goodbye-themed songs, signing off at 12:19 am on October 29 after playing the closing theme from WKRP in Cincinnati, with program director Craig Debolt signing off and IDing the stations one final time.",https://en.wikipedia.org/wiki/WLTS_(FM)
12:20 AM,"Since it took 20 minutes to ring the 101, the Christ Church gates, unlike those of other colleges, did not close until 12:20 am.","https://en.wikipedia.org/wiki/Christ_Church,_Oxford"
12:20 AM,"The first explosion occurred at 12:20 am and was followed by three more explosions within 25 minutes, resulting in 17 or 18 dead, including the entire crew and captain, and four were injured.","https://en.wikipedia.org/wiki/Marcus_Hook,_Pennsylvania"
12:20 AM,"Since it took 20 minutes to ring the 101, the Christ Church gates, unlike those of other colleges, did not close until 12:20 am.","https://en.wikipedia.org/wiki/Christ_Church,_Oxford"
12:20 AM,"The first explosion occurred at 12:20 am and was followed by three more explosions within 25 minutes, resulting in 17 or 18 dead, including the entire crew and captain, and four were injured.","https://en.wikipedia.org/wiki/Marcus_Hook,_Pennsylvania"
12:21 AM,"The programme having overrun, the transmitter finally went off the air at about 12:21 AM on 6 August.",https://en.wikipedia.org/wiki/Swinging_Radio_England
12:21 AM,"The programme having overrun, the transmitter finally went off the air at about 12:21 AM on 6 August.",https://en.wikipedia.org/wiki/Swinging_Radio_England
12:22 AM,"The two vessels collided at 12:22 AM on July 21, 1907.",https://en.wikipedia.org/wiki/San_Pedro_(steam_schooner)
12:22 AM,"The prince was born on 30 November 1965 at 12:22 am in the Imperial Household Agency Hospital, Tokyo Imperial Palace.","https://en.wikipedia.org/wiki/Fumihito,_Crown_Prince_of_Japan"
12:22 AM,"The two vessels collided at 12:22 AM on July 21, 1907.",https://en.wikipedia.org/wiki/San_Pedro_(steam_schooner)
12:22 AM,"The prince was born on 30 November 1965 at 12:22 am in the Imperial Household Agency Hospital, Tokyo Imperial Palace.","https://en.wikipedia.org/wiki/Fumihito,_Crown_Prince_of_Japan"
12:23 AM,"At 15:23 UTC (12:23 am Bali time in 1974), Flight 812 was on final approach to Bali.",https://en.wikipedia.org/wiki/Pan_Am_Flight_812
12:23 AM,"At 15:23 UTC (12:23 am Bali time in 1974), Flight 812 was on final approach to Bali.",https://en.wikipedia.org/wiki/Pan_Am_Flight_812
12:24 AM,,
12:25 AM,"Amtrak Train 59, the southbound City of New Orleans, departs Centralia at 12:25 am daily with service to Carbondale, Fulton, Newbern-Dyersburg, Memphis, Greenwood, Yazoo City, Jackson, Hazlehurst, Brookhaven, McComb, Hammond and New Orleans.","https://en.wikipedia.org/wiki/Centralia,_Illinois"
12:25 AM,"In fair weather at 12:25 am on 17 September 1892, the steamer Nipigon was light and upbound in Whitefish Bay in Lake Superior towing the schooners Melbourne and Delaware.",https://en.wikipedia.org/wiki/SS_Vienna_(1873)
12:25 AM,"Amtrak Train 59, the southbound City of New Orleans, departs Centralia at 12:25 am daily with service to Carbondale, Fulton, Newbern-Dyersburg, Memphis, Greenwood, Yazoo City, Jackson, Hazlehurst, Brookhaven, McComb, Hammond and New Orleans.","https://en.wikipedia.org/wiki/Centralia,_Illinois"
12:25 AM,"In fair weather at 12:25 am on 17 September 1892, the steamer Nipigon was light and upbound in Whitefish Bay in Lake Superior towing the schooners Melbourne and Delaware.",https://en.wikipedia.org/wiki/SS_Vienna_(1873)
12:26 AM,Rediffusion chose the former and went off the air on 29 July 1968 at 12:26 am.,https://en.wikipedia.org/wiki/Associated-Rediffusion
12:26 AM,"12:26 am), even when reading from a 24-hour display, similar to the use of the 24-hour clock in the United Kingdom.",https://en.wikipedia.org/wiki/Time_in_Canada
12:26 AM,Rediffusion chose the former and went off the air on 29 July 1968 at 12:26 am.,https://en.wikipedia.org/wiki/Associated-Rediffusion
12:26 AM,"12:26 am), even when reading from a 24-hour display, similar to the use of the 24-hour clock in the United Kingdom.",https://en.wikipedia.org/wiki/Time_in_Canada
12:27 AM,"Meanwhile, Tomoka hears disturbing noises in her apartment, namely something banging against the wall every night at 12:27 am.",https://en.wikipedia.org/wiki/Ju-On:_The_Grudge_2
12:27 AM,"Meanwhile, Tomoka hears disturbing noises in her apartment, namely something banging against the wall every night at 12:27 am.",https://en.wikipedia.org/wiki/Ju-On:_The_Grudge_2
12:28 AM,,
12:29 AM,"From 2 October 2001, Euronews channel began to air on Channel 33 in the morning and at night, and MTV Russia completely switched to the UHF (Channel 38 in Moscow, where from 1998 to 2001 the channel broadcast only on weekdays from 12:30 PM to 12:29 AM, and on weekends from 10:00 AM to 12:29 AM).",https://en.wikipedia.org/wiki/MTV_(Russian_TV_channel)
12:29 AM,"While the current 2,500 miles non-stop jet service between John F. Kennedy International Airport (JFK) and Los Angeles International Airport (LAX) averages six hours, in 1939 Flight #1 (which departed from Newark Airport in New Jersey at 7:10 a.m. Eastern Time and terminated at Glendale Airport in suburban Los Angeles at 12:29 am Pacific Time) took 20 hours and 19 minutes to complete, made eight intermediate stops (in Washington, DC; Nashville, TN; Memphis, TN; Dallas, TX; Ft. Worth, TX; El Paso, TX; Tucson, AZ; and Phoenix, AZ), and had a change of planes from a DC-2 to a DC-3 ""Flagship Skysleeper"" in Memphis.",https://en.wikipedia.org/wiki/History_of_American_Airlines
12:29 AM,"From 2 October 2001, Euronews channel began to air on Channel 33 in the morning and at night, and MTV Russia completely switched to the UHF (Channel 38 in Moscow, where from 1998 to 2001 the channel broadcast only on weekdays from 12:30 PM to 12:29 AM, and on weekends from 10:00 AM to 12:29 AM).",https://en.wikipedia.org/wiki/MTV_(Russian_TV_channel)
12:29 AM,"While the current 2,500 miles non-stop jet service between John F. Kennedy International Airport (JFK) and Los Angeles International Airport (LAX) averages six hours, in 1939 Flight #1 (which departed from Newark Airport in New Jersey at 7:10 a.m. Eastern Time and terminated at Glendale Airport in suburban Los Angeles at 12:29 am Pacific Time) took 20 hours and 19 minutes to complete, made eight intermediate stops (in Washington, DC; Nashville, TN; Memphis, TN; Dallas, TX; Ft. Worth, TX; El Paso, TX; Tucson, AZ; and Phoenix, AZ), and had a change of planes from a DC-2 to a DC-3 ""Flagship Skysleeper"" in Memphis.",https://en.wikipedia.org/wiki/History_of_American_Airlines
